Data ; Dia ; Hora ;Codigo; Comodo ;Móvel;Ação; Watts ; Custo/Mês ; Métrica
23/jan; Quarta ; 6:49 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
23/jan; Quarta ; 7:09 ;5; Cozinha ; Cafeteira ; Desligar ;;;
23/jan; Quarta ; 9:31 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
23/jan; Quarta ; 13:06 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
23/jan; Quarta ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
23/jan; Quarta ; 18:06 ;4; Sala ; Ventilador ; Desligar  ;;;
23/jan; Quarta ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/jan; Quarta ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
23/jan; Quarta ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
23/jan; Quarta ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
24/jan; Quinta ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/jan; Quinta ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
24/jan; Quinta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
24/jan; Quinta ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
24/jan; Quinta ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
24/jan; Quinta ; 13:02 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
24/jan; Quinta ; 18:02 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
24/jan; Quinta ; 18:02 ;4; Sala ; Ventilador ; Desligar  ;;;
24/jan; Quinta ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/jan; Quinta ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
24/jan; Quinta ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
24/jan; Quinta ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
25/jan; Sexta ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/jan; Sexta ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
25/jan; Sexta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
25/jan; Sexta ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
25/jan; Sexta ; 9:34 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
25/jan; Sexta ; 13:09 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
25/jan; Sexta ; 18:09 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
25/jan; Sexta ; 18:09 ;4; Sala ; Ventilador ; Desligar  ;;;
25/jan; Sexta ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/jan; Sexta ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
25/jan; Sexta ; 22:09 ;3; Quarto ; Abajur ; Apagar ;;;
25/jan; Sexta ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
26/jan; Sábado ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/jan; Sábado ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
26/jan; Sábado ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
26/jan; Sábado ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
26/jan; Sábado ; 9:32 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
26/jan; Sábado ; 13:07 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
26/jan; Sábado ; 14:07 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
26/jan; Sábado ; 16:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
26/jan; Sábado ; 16:17 ;5; Cozinha ; Cafeteira ; Desligar ;;;
26/jan; Sábado ; 18:06 ;4; Sala ; Ventilador ; Desligar  ;;;
26/jan; Sábado ; 18:11 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
26/jan; Sábado ; 18:12 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
26/jan; Sábado ; 18:31 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
26/jan; Sábado ; 22:31 ;3; Quarto ; Abajur ; Apagar ;;;
27/jan; Domingo ; 8:33 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
27/jan; Domingo ; 9:08 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
27/jan; Domingo ; 9:18 ;5; Cozinha ; Cafeteira ; Desligar ;;;
27/jan; Domingo ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
27/jan; Domingo ; 13:02 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
27/jan; Domingo ; 16:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
27/jan; Domingo ; 16:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
27/jan; Domingo ; 18:03 ;4; Sala ; Ventilador ; Desligar  ;;;
27/jan; Domingo ; 18:08 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
27/jan; Domingo ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/jan; Domingo ; 18:33 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
27/jan; Domingo ; 18:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
27/jan; Domingo ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
27/jan; Domingo ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
28/jan; Segunda ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/jan; Segunda ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
28/jan; Segunda ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
28/jan; Segunda ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
28/jan; Segunda ; 9:31 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
28/jan; Segunda ; 13:06 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
28/jan; Segunda ; 18:06 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
28/jan; Segunda ; 18:06 ;4; Sala ; Ventilador ; Desligar  ;;;
28/jan; Segunda ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/jan; Segunda ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
28/jan; Segunda ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
28/jan; Segunda ; 23:10 ;1; Suíte ; Abajur ; Apagar ;;;
29/jan; Terça ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/jan; Terça ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
29/jan; Terça ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
29/jan; Terça ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
29/jan; Terça ; 9:29 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
29/jan; Terça ; 13:04 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
29/jan; Terça ; 18:04 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
29/jan; Terça ; 18:04 ;4; Sala ; Ventilador ; Desligar  ;;;
29/jan; Terça ; 18:05 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/jan; Terça ; 18:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
29/jan; Terça ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
29/jan; Terça ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
30/jan; Quarta ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/jan; Quarta ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
30/jan; Quarta ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
30/jan; Quarta ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
30/jan; Quarta ; 9:27 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
30/jan; Quarta ; 13:02 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
30/jan; Quarta ; 18:02 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
30/jan; Quarta ; 18:02 ;4; Sala ; Ventilador ; Desligar  ;;;
30/jan; Quarta ; 18:03 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/jan; Quarta ; 18:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
30/jan; Quarta ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
30/jan; Quarta ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
31/jan; Quinta ; 5:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/jan; Quinta ; 6:28 ;1; Suíte ; Abajur ; Apagar ;;;
31/jan; Quinta ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
31/jan; Quinta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
31/jan; Quinta ; 9:33 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
31/jan; Quinta ; 13:08 ;4; Sala ; Ventilador ; Ligar ; 200W ;4,01; 1h/dia 
31/jan; Quinta ; 18:08 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
31/jan; Quinta ; 18:08 ;4; Sala ; Ventilador ; Desligar  ;;;
31/jan; Quinta ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/jan; Quinta ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
31/jan; Quinta ; 22:08 ;3; Quarto ; Abajur ; Apagar ;;;
31/jan; Quinta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
01/fev; Sexta ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/fev; Sexta ; 6:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/fev; Sexta ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
01/fev; Sexta ; 6:46 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
01/fev; Sexta ; 6:56 ;3; Quarto ; Abajur ; Apagar ;;;
01/fev; Sexta ; 7:08 ;5; Cozinha ; Cafeteira ; Desligar ;;;
01/fev; Sexta ; 18:11 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/fev; Sexta ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
01/fev; Sexta ; 22:10 ;3; Quarto ; Abajur ; Apagar ;;;
01/fev; Sexta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
02/fev; Sábado ; 5:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/fev; Sábado ; 6:35 ;1; Suíte ; Abajur ; Apagar ;;;
02/fev; Sábado ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/fev; Sábado ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/fev; Sábado ; 9:35 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
02/fev; Sábado ; 14:10 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
02/fev; Sábado ; 16:10 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
02/fev; Sábado ; 16:20 ;5; Cozinha ; Cafeteira ; Desligar ;;;
02/fev; Sábado ; 18:15 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
02/fev; Sábado ; 18:16 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/fev; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
02/fev; Sábado ; 18:35 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
02/fev; Sábado ; 22:35 ;3; Quarto ; Abajur ; Apagar ;;;
02/fev; Sábado ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
03/fev; Domingo ; 8:32 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/fev; Domingo ; 9:07 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/fev; Domingo ; 9:17 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/fev; Domingo ; 9:28 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
03/fev; Domingo ; 16:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
03/fev; Domingo ; 16:13 ;5; Cozinha ; Cafeteira ; Desligar ;;;
03/fev; Domingo ; 18:07 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/fev; Domingo ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/fev; Domingo ; 18:32 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
03/fev; Domingo ; 18:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
03/fev; Domingo ; 22:02 ;3; Quarto ; Abajur ; Apagar ;;;
03/fev; Domingo ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
04/fev; Segunda ; 5:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/fev; Segunda ; 6:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/fev; Segunda ; 6:29 ;1; Suíte ; Abajur ; Apagar ;;;
04/fev; Segunda ; 6:48 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
04/fev; Segunda ; 6:58 ;3; Quarto ; Abajur ; Apagar ;;;
04/fev; Segunda ; 7:07 ;5; Cozinha ; Cafeteira ; Desligar ;;;
04/fev; Segunda ; 18:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/fev; Segunda ; 18:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
04/fev; Segunda ; 22:07 ;3; Quarto ; Abajur ; Apagar ;;;
04/fev; Segunda ; 23:07 ;1; Suíte ; Abajur ; Apagar ;;;
05/fev; Terça ; 5:34 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/fev; Terça ; 6:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/fev; Terça ; 6:34 ;1; Suíte ; Abajur ; Apagar ;;;
05/fev; Terça ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
05/fev; Terça ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
05/fev; Terça ; 18:07 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/fev; Terça ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
05/fev; Terça ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
05/fev; Terça ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
06/fev; Quarta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/fev; Quarta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/fev; Quarta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
06/fev; Quarta ; 6:40 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
06/fev; Quarta ; 6:50 ;3; Quarto ; Abajur ; Apagar ;;;
06/fev; Quarta ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
06/fev; Quarta ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/fev; Quarta ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
06/fev; Quarta ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
06/fev; Quarta ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
07/fev; Quinta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/fev; Quinta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/fev; Quinta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
07/fev; Quinta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
07/fev; Quinta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
07/fev; Quinta ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
07/fev; Quinta ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/fev; Quinta ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
07/fev; Quinta ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
07/fev; Quinta ; 23:03 ;1; Suíte ; Abajur ; Apagar ;;;
08/fev; Sexta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/fev; Sexta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/fev; Sexta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
08/fev; Sexta ; 6:47 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
08/fev; Sexta ; 6:57 ;3; Quarto ; Abajur ; Apagar ;;;
08/fev; Sexta ; 7:06 ;5; Cozinha ; Cafeteira ; Desligar ;;;
08/fev; Sexta ; 18:11 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/fev; Sexta ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
08/fev; Sexta ; 22:10 ;3; Quarto ; Abajur ; Apagar ;;;
08/fev; Sexta ; 23:09 ;1; Suíte ; Abajur ; Apagar ;;;
09/fev; Sábado ; 5:32 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/fev; Sábado ; 6:32 ;1; Suíte ; Abajur ; Apagar ;;;
09/fev; Sábado ; 6:42 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/fev; Sábado ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/fev; Sábado ; 9:25 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
09/fev; Sábado ; 14:00 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
09/fev; Sábado ; 16:00 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
09/fev; Sábado ; 16:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
09/fev; Sábado ; 18:09 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
09/fev; Sábado ; 18:10 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/fev; Sábado ; 18:29 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
09/fev; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
09/fev; Sábado ; 22:29 ;3; Quarto ; Abajur ; Apagar ;;;
09/fev; Sábado ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
10/fev; Domingo ; 8:27 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/fev; Domingo ; 9:02 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/fev; Domingo ; 9:12 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/fev; Domingo ; 9:33 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
10/fev; Domingo ; 16:08 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
10/fev; Domingo ; 16:18 ;5; Cozinha ; Cafeteira ; Desligar ;;;
10/fev; Domingo ; 18:11 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/fev; Domingo ; 18:12 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/fev; Domingo ; 18:36 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
10/fev; Domingo ; 18:37 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
10/fev; Domingo ; 22:06 ;3; Quarto ; Abajur ; Apagar ;;;
10/fev; Domingo ; 23:08 ;1; Suíte ; Abajur ; Apagar ;;;
11/fev; Segunda ; 5:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/fev; Segunda ; 6:06 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/fev; Segunda ; 6:31 ;1; Suíte ; Abajur ; Apagar ;;;
11/fev; Segunda ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
11/fev; Segunda ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
11/fev; Segunda ; 7:01 ;5; Cozinha ; Cafeteira ; Desligar ;;;
11/fev; Segunda ; 18:01 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/fev; Segunda ; 18:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
11/fev; Segunda ; 22:00 ;3; Quarto ; Abajur ; Apagar ;;;
11/fev; Segunda ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
12/fev; Terça ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/fev; Terça ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/fev; Terça ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
12/fev; Terça ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
12/fev; Terça ; 6:54 ;3; Quarto ; Abajur ; Apagar ;;;
12/fev; Terça ; 7:00 ;5; Cozinha ; Cafeteira ; Desligar ;;;
12/fev; Terça ; 18:05 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/fev; Terça ; 18:29 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
12/fev; Terça ; 22:04 ;3; Quarto ; Abajur ; Apagar ;;;
12/fev; Terça ; 23:01 ;1; Suíte ; Abajur ; Apagar ;;;
13/fev; Quarta ; 5:25 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/fev; Quarta ; 6:00 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/fev; Quarta ; 6:25 ;1; Suíte ; Abajur ; Apagar ;;;
13/fev; Quarta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
13/fev; Quarta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
13/fev; Quarta ; 7:02 ;5; Cozinha ; Cafeteira ; Desligar ;;;
13/fev; Quarta ; 18:04 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/fev; Quarta ; 18:28 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
13/fev; Quarta ; 22:03 ;3; Quarto ; Abajur ; Apagar ;;;
13/fev; Quarta ; 23:04 ;1; Suíte ; Abajur ; Apagar ;;;
14/fev; Quinta ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/fev; Quinta ; 6:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/fev; Quinta ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
14/fev; Quinta ; 6:50 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
14/fev; Quinta ; 7:10 ;5; Cozinha ; Cafeteira ; Desligar ;;;
14/fev; Quinta ; 18:11 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/fev; Quinta ; 18:35 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
14/fev; Quinta ; 22:10 ;3; Quarto ; Abajur ; Apagar ;;;
14/fev; Quinta ; 23:06 ;1; Suíte ; Abajur ; Apagar ;;;
15/fev; Sexta ; 5:33 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/fev; Sexta ; 6:08 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/fev; Sexta ; 6:33 ;1; Suíte ; Abajur ; Apagar ;;;
15/fev; Sexta ; 6:41 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
15/fev; Sexta ; 6:51 ;3; Quarto ; Abajur ; Apagar ;;;
15/fev; Sexta ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
15/fev; Sexta ; 18:02 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/fev; Sexta ; 18:26 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
15/fev; Sexta ; 22:01 ;3; Quarto ; Abajur ; Apagar ;;;
15/fev; Sexta ; 23:00 ;1; Suíte ; Abajur ; Apagar ;;;
16/fev; Sábado ; 5:27 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/fev; Sábado ; 6:27 ;1; Suíte ; Abajur ; Apagar ;;;
16/fev; Sábado ; 6:44 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/fev; Sábado ; 7:04 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/fev; Sábado ; 9:26 ;3; Quarto ; Janela ; Abrir ; 5W ;0,01; 1min/dia
16/fev; Sábado ; 14:01 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
16/fev; Sábado ; 16:01 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
16/fev; Sábado ; 16:11 ;5; Cozinha ; Cafeteira ; Desligar ;;;
16/fev; Sábado ; 18:08 ;3; Quarto ; Janela ; Fechar; 5W ;0,01; 1min/dia
16/fev; Sábado ; 18:09 ;3; Quarto ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/fev; Sábado ; 18:28 ;1; Suíte ; Janela ; Fechar; 5W ;0,01; 1min/dia
16/fev; Sábado ; 18:31 ;1; Suíte ; Abajur ; Acender ;  60W ;1,2; 1h/dia
16/fev; Sábado ; 22:28 ;3; Quarto ; Abajur ; Apagar ;;;
16/fev; Sábado ; 23:02 ;1; Suíte ; Abajur ; Apagar ;;;
17/fev; Domingo ; 8:28 ;1; Suíte ; Janela ; Abrir ; 5W ;0,01; 1min/dia
17/fev; Domingo ; 9:03 ;5; Cozinha ; Cafeteira ; Ligar ; 600W ;2,41; 12min/dia
